"seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"chr19",54200652,54202704,2053,"*",9,0.162433773850526,0.0872865325432698,0.10878781416139,0.0815502041576483,0.038929157934106,0.00146669497395553,"MIR525, MIR523"
"chr17",73150420,73151410,991,"*",9,0.162467415087019,0.0565913492338603,0.113777315481762,0.0779697809264918,-0.0279421756403262,-0.00335360636348745,"HN1"
"chr19",36233297,36233999,703,"*",6,0.162467415087019,0.084403661126649,0.10434764118743,0.0820823941522584,0.0138964824295653,0.00052736948432069,"IGFLR1, AD000671.6, U2AF1L4"
"chr4",13529102,13529551,450,"*",3,0.162467415087019,0.0617734855325645,0.104535059012148,0.0755108476329231,-0.00863321405810989,-0.0069321625872682,NA
"chr17",79146661,79146774,114,"*",3,0.16247502256985,0.0535956861036361,0.10434764118743,0.0689451131594158,0.027897735252816,0.0231069549243965,"AATK-AS1"
"chr11",64067248,64068908,1661,"*",12,0.162503656896928,0.124748376195544,0.109302335792933,0.0785765645775406,-0.0175872257189181,-0.00208349123387552,"KCNK4, RP11-783K16.10, TEX40"
"chr7",150412715,150413801,1087,"*",7,0.162579591071202,0.0765653485892681,0.106584893077573,0.0831102633343099,-0.0472805445869282,-0.00408098412915616,"GIMAP1"
"chr10",44162781,44163499,719,"*",5,0.162676597306907,0.0720147044917753,0.10805551668853,0.0798218445292072,-0.0429296311593779,-0.0261162221291214,"ZNF32-AS3"
"chr22",19109334,19110328,995,"*",8,0.16268968978268,0.113747414655592,0.10604245582986,0.0903840191597683,0.0176567645070894,0.000894825399922633,"AC004471.9, DGCR2"
"chr17",6734940,6735539,600,"*",11,0.162911757969793,0.046057484641164,0.114852426411486,0.068459532247269,0.0385262809167711,-0.00349105328365196,"TEKT1"
"chr14",36985711,36986363,653,"*",3,0.162921682603082,0.073820471623688,0.10434764118743,0.078051788103182,-0.0595854995127038,-0.0287513876475872,"RP11-896J10.3, NKX2-1"
"chr16",88034065,88034967,903,"*",3,0.162921682603082,0.0695069082094978,0.10434764118743,0.0780080062236544,-0.0538247636444262,-0.0158404509524064,"BANP"
"chr5",156695161,156695551,391,"*",3,0.162941448464697,0.0475194229403401,0.106037216025815,0.066201572344353,0.0551917648612828,0.0306429318058051,"CYFIP2"
"chr2",178257176,178257923,748,"*",14,0.162954522870423,0.0435905481332958,0.117732850012048,0.0692406423521307,0.0106267525977675,-0.000790671506246719,"AGPS, NFE2L2, AC074286.1"
"chr12",51632323,51633050,728,"*",10,0.163013610340377,0.102040556341083,0.105679000956974,0.088093697348653,-0.00438894347609281,-0.000966684326375669,"DAZAP2"
"chr1",26946744,26947443,700,"*",4,0.163021877590115,0.0709495822415884,0.10434764118743,0.0805581348133587,0.00893229329238339,0.000164458506442327,NA
"chr3",153838126,153840718,2593,"*",20,0.163023767520244,0.0615239146342223,0.106157910541819,0.0652546980413754,-0.0356238154689047,-0.00795908684611761,"ARHGEF26, ARHGEF26-AS1"
"chr11",842517,842977,461,"*",10,0.163088237424156,0.0924393507151406,0.104219754567357,0.0820823941522584,-0.0102269105200311,-0.000999216164644225,"TSPAN4, POLR2L"
"chr12",49086916,49087549,634,"*",3,0.163088237424156,0.0556380041821537,0.104844420706249,0.071696844534774,-0.0133081575903709,-0.00916829677857237,"CCNT1"
"chr2",1204055,1204879,825,"*",5,0.163243601185211,0.0977946775086498,0.104041687338017,0.0833448025427904,0.0209352551542331,0.00698990055390082,"SNTG2"
"chr2",28788949,28789613,665,"*",3,0.163243601185211,0.0660336416468038,0.105116033223266,0.0791326389936278,-0.0343356206439903,-0.00821339486260082,"PLB1"
"chr11",414951,415457,507,"*",7,0.163258211799803,0.082848710798314,0.110876611173714,0.0839053840812545,0.0158150678906458,0.00352999973995839,"SIGIRR"
"chr11",102745682,102746365,684,"*",5,0.163258211799803,0.116698599543696,0.10434764118743,0.0879421361896335,0.0310487384013885,0.00384037101669966,"MMP12"
"chr17",139292,139511,220,"*",2,0.163323904210285,0.0823686802100198,0.102225291635448,0.0775733900490279,-0.0120118434921137,-0.000840126235974892,"RPH3AL"
"chr19",3770735,3770859,125,"*",2,0.163326212996869,0.0608524443429678,0.10434764118743,0.0726045629282434,-0.00790588136679449,-0.00160753260803049,"RAX2"
"chr4",174448705,174450722,2018,"*",8,0.163339979626373,0.0566743021645503,0.109185220665587,0.0657975844071772,-0.0234899607417353,-0.00838529793838145,"HAND2-AS1, HAND2"
"chr6",160201362,160201987,626,"*",2,0.163383322404351,0.108069807459103,0.104219754567357,0.0886737828656288,-0.0113662883097699,-0.00795104558170627,"TCP1, SNORA20"
"chr8",11213424,11213517,94,"*",2,0.163396915540335,0.068107079772684,0.104041687338017,0.0731273118384321,-0.00683149791036258,-0.00673821940122712,"TDH"
"chr1",9747772,9748107,336,"*",2,0.163455327314517,0.0584073127843587,0.10434764118743,0.0706851997444786,-0.0557957401118886,-0.0323959921263951,"PIK3CD"
"chr17",70116298,70117530,1233,"*",7,0.163466124596026,0.0838821155129104,0.104535059012148,0.0855429227905822,-0.0242139382459651,-0.011116929635305,"SOX9, SOX9-AS1"
"chr1",9078214,9078477,264,"*",3,0.163650789065432,0.0790626940009017,0.104041687338017,0.0773592025407712,0.0181873609167869,0.00730744817155191,"SLC2A7"
"chr19",4246782,4247502,721,"*",11,0.163674955957916,0.134185433883603,0.10434764118743,0.0855429227905822,-0.0208257834756278,-0.000494062757594765,"CCDC94"
"chr17",42785078,42786676,1599,"*",10,0.163708265876989,0.0647266869199247,0.104962830037335,0.0792871686457417,-0.0356421698904689,-0.00180167793636001,"DBF4B"
"chr2",24233341,24234017,677,"*",4,0.163708265876989,0.0457169680389233,0.108319717399694,0.0687802817427462,-0.0365998230539595,-0.0298560186445386,"MFSD2B"
"chr19",50860534,50861262,729,"*",4,0.163708265876989,0.0636830178840325,0.105840839602951,0.0778862421655642,0.03463369855205,0.0167965230182027,"NR1H2"
"chr12",860480,860787,308,"*",3,0.163708265876989,0.115116378071889,0.10434764118743,0.0812321609015828,-0.00473803829751786,-0.000669730764084178,NA
"chr8",130997672,130998171,500,"*",2,0.163708265876989,0.103389687809211,0.104041687338017,0.0863889106959985,0.0308299552504081,0.0130781917452277,"FAM49B"
"chr7",1519184,1520879,1696,"*",6,0.163719830849811,0.0726546529941638,0.104041687338017,0.0786256208948125,0.0104727445113698,0.00257538651060599,"INTS1"
"chr5",138729068,138730783,1716,"*",5,0.163719830849811,0.0838115522782096,0.107687605525952,0.0790966578145339,-0.0760269095161615,-0.0311305881806416,"PROB1"
"chr7",94537347,94538251,905,"*",14,0.163790047278879,0.0978534298774681,0.10440215163483,0.0894346282517689,-0.0565916569845763,-0.0112551087220521,"PPP1R9A"
"chr2",73495077,73496909,1833,"*",5,0.163842176026394,0.047079823234966,0.10434764118743,0.0597691282186408,-0.0667214874486477,-0.0252920321583375,"FBXO41"
"chr10",81204458,81206436,1979,"*",11,0.163856974647436,0.138244704170934,0.10434764118743,0.0879421361896335,-0.0153466036669333,-0.00322580615634051,"ZCCHC24"
"chr15",66797229,66798443,1215,"*",9,0.163876618165129,0.0566743021645503,0.104962830037335,0.0756665179180112,0.031260876324549,0.00710342520490438,"ZWILCH, RPL4"
"chr12",24715250,24716714,1465,"*",14,0.163947656071606,0.0857949847749462,0.104962830037335,0.0836507073862989,-0.0232537371314969,-0.00441812334268153,"RP11-444D3.1"
"chr6",27440482,27442106,1625,"*",13,0.164042828990593,0.158830497515134,0.10434764118743,0.0788038322183529,-0.0247044916398469,-0.00209568896944723,"ZNF184"
"chr1",156337523,156339286,1764,"*",10,0.164075200118471,0.117326999386947,0.107654733122869,0.0808122956243621,-0.0227334993571665,-0.00203708368288341,"RHBG, CCT3"
"chr11",93863858,93864142,285,"*",2,0.164075200118471,0.158349908888363,0.104041687338017,0.087704854925229,0.0490121937065183,0.023470373033519,"PANX1"
"chr5",154146853,154147579,727,"*",2,0.164101634201197,0.0615748560808385,0.10434764118743,0.07334153249265,-0.0327287151842809,-0.0300452567636779,"LARP1"
"chr17",78809403,78809873,471,"*",4,0.164180589529447,0.0437576627364863,0.108103850163434,0.0661493664885533,-0.220456621381603,-0.0788044564009254,"RPTOR"
"chr19",50320090,50321723,1634,"*",12,0.164182159484205,0.0940943817405454,0.104844420706249,0.0856846675971457,-0.00668984413618282,-0.000469226885452461,"MED25, FUZ"
"chr2",238383665,238384406,742,"*",4,0.164182159484205,0.0761917857819333,0.10456862655092,0.0813634582526545,0.00746268941343166,0.00168859907104099,NA
"chr10",134738298,134738569,272,"*",3,0.16420058849576,0.113022364371636,0.101104825768228,0.0851210186233825,-0.0157365896002026,-0.00623464584067731,"TTC40"
"chr8",124657935,124658143,209,"*",4,0.164212473959966,0.115869284571336,0.101747775662041,0.0851210186233825,-0.0305842072027919,-0.0100859863142108,"CTD-2552K11.2, KLHL38"
"chr17",19265555,19266474,920,"*",14,0.16421578037862,0.185960491238753,0.104041687338017,0.0962767442486964,0.0066094758554513,-0.000402148651375421,"B9D1"
"chr17",8532759,8533391,633,"*",4,0.16421578037862,0.088133174084014,0.103932601879358,0.0850102963032729,-0.028775703769606,-0.00355436941523637,"MYH10"
"chr1",229407077,229407517,441,"*",3,0.16421578037862,0.0707876139917474,0.10434764118743,0.0787626162433863,0.0120870666498891,0.00410259903524618,"RAB4A, RP5-1061H20.3"
"chr17",78997300,78997350,51,"*",2,0.164245289851466,0.0608524443429678,0.10434764118743,0.071357677792897,-0.0733487798396265,-0.0614457774241007,"CTD-2561B21.10"
"chr11",61510081,61511973,1893,"*",7,0.164257187071582,0.0434883336555388,0.106839696632917,0.0652991523256855,0.0705582320128344,0.0187047307167066,"DAGLA"
"chr20",44044586,44045785,1200,"*",11,0.164342926159725,0.445064624132091,0.0971249422284714,0.122378671041885,0.0323382593815285,0.00292794759459446,"PIGT"
"chr19",42502731,42503412,682,"*",5,0.164353978040383,0.0495063575510589,0.108103850163434,0.06966935815967,-0.0391242941714662,-0.0278234237396132,"GRIK5"
"chr17",48226252,48227323,1072,"*",8,0.164406899509166,0.31506669446094,0.104041687338017,0.0913818390853526,-0.00541622967648399,-0.000986042849815131,"PPP1R9B"
"chr1",45271680,45272261,582,"*",4,0.164415572726053,0.0869534190429709,0.104151186873131,0.0855205079084988,0.0146064055821129,0.00356456284566038,"TCTEX1D4"
"chr18",11821776,11822136,361,"*",5,0.164443595869511,0.0559362750476097,0.107027684420493,0.0699253405050136,0.0172431861730895,0.00411966310819885,"GNAL"
"chr8",47318649,47318907,259,"*",6,0.164579413148762,0.428778016823596,0.101104825768228,0.0928905809039119,-0.0486162351845848,-0.00789299645448839,NA
"chr5",188397,188949,553,"*",4,0.164623134843595,0.1050868003411,0.101874885932569,0.0856846675971457,0.0213609933734808,0.00521294775185637,"PLEKHG4B"
"chr14",50087093,50087996,904,"*",14,0.16469677195812,0.223239547984068,0.104535059012148,0.099480424273242,0.0045904951514698,0.000343171956540628,"MGAT2, RPL36AL, RP11-649E7.5"
"chr3",196295218,196296032,815,"*",10,0.16469677195812,0.0737939006632355,0.109209010132967,0.0771695301828886,-0.0115441291256869,-0.00202442049136812,"FBXO45, WDR53"
"chr13",113663206,113664019,814,"*",5,0.16469677195812,0.385074995478952,0.104041687338017,0.10161962893821,0.129165665654049,0.0276943944654278,"MCF2L, RP11-120K24.4, RP11-120K24.5"
"chr5",96519401,96519644,244,"*",5,0.164718056386117,0.118234389950774,0.104041687338017,0.0773592025407712,-0.0100652580508,-0.00126190134991479,"RP11-155G15.2"
"chr16",4015761,4016845,1085,"*",5,0.164909673711706,0.371095870687167,0.104041687338017,0.0923621363576422,-0.0225972366948259,-0.00428709965305208,"ADCY9"
"chr20",61637547,61638588,1042,"*",11,0.164938871954989,0.089238524947631,0.106228178901211,0.086975188836938,-0.014398463608815,-0.0044399631914304,"BHLHE23"
"chr8",64081383,64081842,460,"*",6,0.164938871954989,0.215209949325949,0.10434764118743,0.0932849819890855,0.00634692669041842,0.00240208991864108,"YTHDF3"
"chr17",76419425,76419841,417,"*",2,0.164968249440248,0.0668732752141457,0.10434764118743,0.0764382360581956,0.0124924533752763,0.00873700966775436,"PGS1, DNAH17"
"chr3",189348936,189349323,388,"*",6,0.165107875552133,0.102843683948659,0.104552818684724,0.082867355590883,0.0449019591074538,0.00128993442979873,"TP63"
"chr20",620765,621583,819,"*",2,0.165229297757537,0.080157901004111,0.10434764118743,0.0838028608789231,0.0153834810359475,0.0110083643431951,NA
"chr10",131768533,131769581,1049,"*",5,0.165236399403143,0.101265210828489,0.10636476368828,0.0845474858502687,-0.0213791766166045,-0.0120685798249748,NA
"chr2",223520411,223521683,1273,"*",13,0.165442583862538,0.12499143496715,0.106244489918981,0.0948916600215556,-0.00842136054609457,-0.00189982620002221,"FARSB"
"chr14",105553150,105553575,426,"*",4,0.165450577815249,0.0807321312724883,0.104041687338017,0.0828285785138077,-0.00842124388022256,-0.00320981254512436,NA
"chr11",129242530,129244122,1593,"*",5,0.165463812840617,0.0652053864408733,0.108003064890464,0.0824775332392108,-0.0187385290628647,-0.0118158908171076,NA
"chr1",222791514,222792587,1074,"*",9,0.165474564988952,0.0781708122081091,0.10520420328514,0.0779697809264918,-0.0242726335081546,-0.00493318758619837,"MIA3"
"chr8",144416767,144417848,1082,"*",11,0.165610729738455,0.119023627328774,0.108597794648078,0.0879878759063386,-0.00895610870851394,-0.00257143232378131,"TOP1MT"
"chr1",3503480,3504338,859,"*",3,0.165610729738455,0.0759011187684258,0.104219754567357,0.0779697809264918,-0.0211982532434171,-0.0128945545090301,"MEGF6"
"chr10",77352231,77352376,146,"*",3,0.165610729738455,0.0524844876084266,0.10520420328514,0.0692064981525696,0.0461292534171158,0.0335851777633274,NA
"chr13",41111493,41111800,308,"*",2,0.165611498544863,0.0682488078737116,0.104219754567357,0.0757517476134739,0.00926667097565381,0.00917280517553373,NA
"chr1",209957601,209958343,743,"*",13,0.165639670110611,0.100321294789606,0.10434764118743,0.0855010262021925,-0.00521572021602702,-0.000748297388526801,"C1orf74"
"chr1",224528748,224528877,130,"*",3,0.165641622501903,0.05610789238333,0.104962830037335,0.0703917674935105,-0.0496806938970433,-0.0298633850670421,NA
"chr8",145703049,145703841,793,"*",6,0.165692110511985,0.0820065336012668,0.104535059012148,0.0783661661304692,0.0119686588088207,0.00205664785331607,"PPP1R16A"
"chr15",40583227,40583422,196,"*",3,0.165696897797394,0.0535956861036361,0.104962830037335,0.06966935815967,-0.0245458006510338,-0.0195230715615194,"PLCB2"
"chr13",110959647,110960563,917,"*",8,0.165742932592354,0.0436357167730668,0.11431985571918,0.071442924166253,-0.0403494461225533,-0.0254951509827404,"COL4A2"
"chr1",2559320,2561122,1803,"*",10,0.165923525226155,0.0767387560145258,0.10604245582986,0.0775947220640418,-0.0443001901246537,-0.0156885743651744,"MMEL1"
"chr19",13915583,13915877,295,"*",6,0.165923525226155,0.118619609435769,0.104041687338017,0.0859834560063531,-0.0257570306119536,-0.00760325201492611,"ZSWIM4"
"chr1",154599968,154600788,821,"*",9,0.165984743729636,0.107874754424485,0.104535059012148,0.0798218445292072,0.037578222998784,0.00179285204377956,"ADAR"
"chr16",2242886,2242896,11,"*",2,0.166016027171613,0.0630972313102396,0.104219754567357,0.0724406827225346,0.00747842951125889,0.00172962781977859,"CASKIN1"
"chr4",3533527,3533644,118,"*",2,0.166038097940375,0.100285180281004,0.101874885932569,0.0814043634690081,-0.0119481825454065,-0.00886671633540384,"LRPAP1"
"chr16",30669108,30670728,1621,"*",7,0.16622581224129,0.0336281300888898,0.106564121971873,0.0515807335177736,0.00984395570077166,0.000472728931861521,"FBRS"
"chr22",50986031,50986962,932,"*",5,0.166244365763183,0.0533600535952726,0.105542674068406,0.071357677792897,-0.0603345360992416,-0.0323597001901654,"CTA-384D8.31, KLHDC7B"
"chr2",26726190,26726995,806,"*",6,0.166297530189374,0.155424381134701,0.104219754567357,0.0896740493953305,-0.022964266772813,-0.00637555957907965,"OTOF"
"chr7",157214710,157215172,463,"*",4,0.16631736289294,0.0829547494500372,0.104219754567357,0.0806342466332056,-0.0121634271629432,-0.00340606453680774,NA
"chr10",135049991,135050933,943,"*",27,0.166341600158275,0.0798083322280756,0.108400723231558,0.0815726098039403,-0.0548768793572061,-0.012192720780088,"VENTX"
"chr6",106676237,106676568,332,"*",3,0.166341600158275,0.178323076526018,0.103007557993867,0.0853226880079101,-0.0150028032593542,-0.00823091035182835,"ATG5"
"chr11",2920052,2921176,1125,"*",17,0.166397972816349,0.10295167217791,0.113196570395277,0.0872283254089724,-0.0278051753183769,-0.0107788914874144,"SLC22A18, SLC22A18AS"
"chr7",1332973,1333912,940,"*",3,0.166397972816349,0.0863106893787205,0.104219754567357,0.0824848819894097,-0.0312153639859119,-0.0132666357769197,NA
"chr14",102990211,102990501,291,"*",3,0.166425941392586,0.0502335740255986,0.10604245582986,0.068403567506519,-0.0646123888639288,-0.0568642223110075,NA
"chr19",1507932,1508555,624,"*",4,0.166480716799685,0.047348387761684,0.107027684420493,0.0683464025779243,-0.0798677561392943,-0.0267410838863259,"CTB-25B13.9, ADAMTSL5"
"chr1",109255376,109255480,105,"*",3,0.166497896847929,0.0610340711364575,0.104535059012148,0.0720395948512157,-0.0434069233551415,-0.0299058894787866,"FNDC7"
"chr19",2115196,2115611,416,"*",4,0.166537562325431,0.126396779768081,0.104219754567357,0.0864294510355897,-0.00450970894942122,-0.00243205344441986,"AP3D1"
"chr11",107460942,107462941,2000,"*",16,0.166628287892317,0.0712042919367624,0.104844420706249,0.0813634582526545,0.0731005303505071,0.000692523864595309,"ELMOD1, AP000889.3"
"chr19",49977222,49977670,449,"*",8,0.166631447649404,0.0689575578288575,0.107111025955807,0.0806956148381409,-0.00615638495863067,-0.00252642630150182,"CTD-3148I10.9, FLT3LG"
"chr1",3589862,3591248,1387,"*",5,0.166715647964303,0.0456911296212646,0.106066919796904,0.0640904624256942,0.0342415806565679,0.0170469262019059,"TP73"
"chr1",5955929,5956021,93,"*",3,0.166751072393084,0.0705285548933225,0.104041687338017,0.0757517476134739,0.0142480725140093,0.00700539167714449,"NPHP4"
"chr2",120018415,120019111,697,"*",2,0.16679349117022,0.062507589829212,0.10434764118743,0.0743700272409984,0.027750372505659,0.0261205056726876,"STEAP3"
"chr11",71326282,71327897,1616,"*",6,0.166807175721606,0.0899486685122527,0.106157910541819,0.0741353556075326,-0.0363825956954858,-0.0157788058727133,NA
"chr7",789926,790384,459,"*",3,0.166807175721606,0.0932460479421209,0.104818372339892,0.0813634582526545,-0.00615075499016364,-0.00397917324378398,"HEATR2"
"chr12",50450889,50452135,1247,"*",11,0.166904173467179,0.240201818002103,0.115087987242513,0.0973275671319128,0.0178057349524476,-0.00125606793202579,"ASIC1"
"chr5",134526752,134527449,698,"*",5,0.166941543596899,0.214211632191446,0.101461327269971,0.0936223611527625,-0.0206776784910984,-0.00399929563830113,"C5orf66"
"chr4",1322874,1323433,560,"*",2,0.16706361181799,0.0875023147618129,0.10434764118743,0.0852803559686108,0.037494154974044,0.0208573916336277,"MAEA"
"chr2",25896287,25897613,1327,"*",7,0.16710131910825,0.0737417894063568,0.109589077678956,0.0834975533101797,-0.0114127782261906,-0.0031374692000627,"DTNB"
"chr5",73980039,73981611,1573,"*",13,0.16714915551172,0.0639330804322456,0.108225455795853,0.0708624826669329,-0.0233370801477492,-0.00296749347818525,"HEXB"
"chr6",30865889,30866999,1111,"*",9,0.167168884329469,0.112194327857263,0.104041687338017,0.0812386585716137,-0.0168244442806762,-0.000707323438782218,"DDR1"
"chr2",223166435,223168941,2507,"*",16,0.167218911680208,0.0270334487962769,0.122390997149608,0.0631229593108,-0.0269261561056846,-0.0117704380725356,"CCDC140"
"chr16",88143970,88144476,507,"*",4,0.167218911680208,0.065642679090886,0.104219754567357,0.0757517476134739,0.0384212164409512,0.0102297620436237,NA
"chr2",11989691,11990493,803,"*",4,0.167257025134621,0.0765183462720222,0.105557927227065,0.0830106280542067,0.0206524836026778,0.00811632404490149,"AC096559.1"
"chr19",6110817,6111541,725,"*",4,0.167257378269827,0.100309813742764,0.10434764118743,0.0792032257211327,-0.0429689272028314,-0.0123524485756545,"CTB-66B24.1, RFX2"
"chr11",70917159,70917533,375,"*",4,0.167262973029988,0.122713753886923,0.10434764118743,0.0800940557385854,-0.0207667181600568,0.000928431143814178,"SHANK2"
"chr10",77054404,77054841,438,"*",4,0.167291431324119,0.0989258895244641,0.104041687338017,0.0881087440374073,-0.0148885984665576,-0.00604097046363408,"ZNF503-AS1, RP11-399K21.11"
"chr17",78868835,78869527,693,"*",3,0.167294195768165,0.0524844876084266,0.106861908839401,0.0716396081543574,0.0453390052441638,0.00825233051397893,"RPTOR"
"chr8",2752736,2752782,47,"*",3,0.167363279922527,0.115510778793451,0.104041687338017,0.0792871686457417,0.0204390755592195,0.000544459794312856,NA
"chr18",77438300,77439125,826,"*",5,0.167541027518286,0.0809615049289119,0.107779388337199,0.0851210186233825,-0.00598177080151438,-0.00135642622225429,"RP11-567M16.3"
"chr7",2152625,2154423,1799,"*",9,0.167559176428415,0.0922226580421451,0.10434764118743,0.0783775969858225,-0.0677997899269051,-0.0238913223947308,"MAD1L1"
"chr2",220348312,220349733,1422,"*",8,0.167559176428415,0.0406472021833095,0.112681096703195,0.0696902512277354,-0.0270396404975626,-0.017449240699739,"SPEG, AC053503.11"
"chr9",136181621,136182215,595,"*",2,0.167559176428415,0.0726023481036155,0.10434764118743,0.0794663144935644,-0.0366075369270172,-0.0276020050947262,NA
"chr13",50589443,50590075,633,"*",2,0.167605927961333,0.113548471877493,0.104219754567357,0.0899496131295518,-0.0386503033805816,-0.0182603583885927,"TRIM13, KCNRG"
"chr11",120206461,120206932,472,"*",4,0.167719156155504,0.0749855697527909,0.104219754567357,0.0793535806170534,-0.0123615303438261,-0.00441068122447594,NA
"chr1",1157541,1158081,541,"*",4,0.167741061027539,0.0787532727918071,0.105844669138401,0.0830106280542067,0.0276590837258424,0.0158927824010163,"SDF4"
"chr11",1520631,1521257,627,"*",6,0.16775423614513,0.125239360864913,0.104998390327541,0.0911889057342081,0.00853048567550369,0.00151701487186104,"MOB2"
"chr19",48431097,48432069,973,"*",2,0.167910496487203,0.057774972878765,0.10434764118743,0.0699027244482853,-0.0230325363279086,-0.0198314967002697,NA
"chr11",58825714,58826475,762,"*",6,0.167916682956994,0.0566743021645503,0.106175329611628,0.0755108476329231,-0.0215382806620083,-0.00573995279024733,"RP11-142C4.6"
"chr9",839126,839557,432,"*",2,0.167931262931533,0.0806684613633391,0.104041687338017,0.0813634582526545,-0.0465869432275599,-0.0374733927287587,NA
"chr17",3814718,3814785,68,"*",2,0.167931262931533,0.0569502704581815,0.104535059012148,0.0705464338633811,0.06671847660779,0.0572685001952346,"P2RX1"
"chr4",122722220,122722982,763,"*",11,0.16799126426016,0.139326375678989,0.104535059012148,0.0955917993134853,-0.00912743031989623,0.00110207742249924,"EXOSC9"
"chr10",81741554,81742245,692,"*",3,0.168015276084689,0.0934043636360186,0.10440215163483,0.0865833863335021,-0.00578084117405134,-0.00156097830110584,"ZNRF2P3, SFTPD"
"chr20",61733863,61734930,1068,"*",4,0.168134006594885,0.0434753173879053,0.107520571259518,0.0652094641824428,-0.00931981382446576,-0.00585591688304141,"HAR1A"
"chr6",29574225,29575566,1342,"*",9,0.16813810154647,0.109724573401684,0.10604245582986,0.0892916273374337,0.0479487842137256,0.0160918580511963,"GABBR1"
"chr11",65625153,65626208,1056,"*",10,0.168148526427952,0.11708625981033,0.104041687338017,0.0876953208696663,0.0135881267167744,0.0019027097820013,"MUS81, CFL1"
"chr15",80906343,80907171,829,"*",2,0.168213101421689,0.0704237676889148,0.10434764118743,0.0785220124589448,0.0270267062141185,0.0266726791717075,NA
"chr20",42839217,42839934,718,"*",14,0.168216375059602,0.1019470765191,0.108003064890464,0.0871133700475841,-0.00994300970748422,-0.000410970808373464,"OSER1-AS1, OSER1"
"chr9",131012492,131013323,832,"*",4,0.168307306053923,0.164865417680657,0.104041687338017,0.0879896604828091,-0.0113799051202999,-0.00474666833848769,"DNM1"
"chr12",104656337,104657179,843,"*",2,0.168307306053923,0.0761917857819333,0.10434764118743,0.0815726098039403,-0.0349921406493456,-0.0151315647372128,"TXNRD1, RP11-818F20.5"
"chr5",172570703,172572037,1335,"*",13,0.168336578188788,0.152418874189551,0.109780503193826,0.0939684279036694,-0.0254526980210972,-0.00283552170355508,"BNIP1, CTC-209H22.3"
"chr12",125509664,125510168,505,"*",4,0.168348887707314,0.0885217062308356,0.104041687338017,0.0851210186233825,-0.00675044416610845,-0.0018340686967592,"BRI3BP"
"chr7",4347499,4348107,609,"*",7,0.168412085581687,0.0993635543028086,0.10456862655092,0.0848638275684406,-0.06772844204455,-0.0163286262237684,NA
"chr12",187092,188277,1186,"*",6,0.168414206934313,0.0936562656508849,0.10434764118743,0.0813634582526545,-0.0688546841488307,-0.0180162548329887,"IQSEC3"
"chr5",175936021,175936147,127,"*",2,0.168462483819023,0.265547192591818,0.101747775662041,0.0851210186233825,0.0101693561379993,0.00464645087726074,"FAF2"
"chr5",83678235,83680326,2092,"*",13,0.168502059611583,0.0390333655782007,0.104962830037335,0.060743609673904,-0.0318096232560516,-0.0137199193422199,"CTD-2269F5.1, EDIL3"
"chr9",130953543,130954020,478,"*",2,0.168637292887686,0.0816570022415973,0.104131686626275,0.0819328845024541,-0.0123413769087663,-0.00514454961133526,"CIZ1"
"chr2",105759884,105760997,1114,"*",6,0.168737706168607,0.269084166810882,0.104041687338017,0.0992273882958223,-0.00943707274191998,-0.00343160977069923,"AC104655.3"
"chr5",153862183,153862752,570,"*",6,0.168754957209247,0.0648542620496252,0.111591977961989,0.0792871686457417,-0.021684277451441,-0.014196190141567,NA
"chr17",80008917,80011878,2962,"*",14,0.168766169404053,0.0613274328946012,0.111591977961989,0.0619264073906065,-0.0225907025824389,-0.00345258590486706,"GPS1, RFNG"
"chr12",1973208,1973872,665,"*",6,0.168766169404053,0.0712042919367624,0.106839696632917,0.0733097224358912,-0.0756630050737009,-0.0184468800262633,"CACNA2D4"
"chr17",4642047,4642944,898,"*",5,0.168766169404053,0.0671464946619885,0.104511013609538,0.0701436687521835,-0.0319024710019329,-0.0110028599741824,"CXCL16"
"chr5",31193686,31194800,1115,"*",11,0.168766354874974,0.0570851907654451,0.122083545756714,0.077582592035948,-0.0257932292110637,-0.010907317610979,"CDH6, RP11-152K4.2"
"chr17",7982510,7983706,1197,"*",10,0.168773964368366,0.0883764560084082,0.108986559487622,0.0851210186233825,-0.0129146106887577,-0.00237668010297767,"AC129492.6, ALOX12B"
"chr2",9345967,9347973,2007,"*",10,0.168808503634275,0.0867984226215169,0.10434764118743,0.0813634582526545,-0.0233412831107528,-0.00498530579855644,"ASAP2"
"chr12",81227142,81227676,535,"*",2,0.168842071419661,0.0993121649453346,0.104186443912221,0.08700128062682,-0.00964395556606839,-0.00133348981061392,"LIN7A"
"chr8",54506557,54507532,976,"*",6,0.168865792840602,0.0573324002171044,0.109767858674469,0.0778188003073172,-0.0174250942484369,-0.00160168120367882,NA
"chr1",24194307,24195659,1353,"*",17,0.168886119524178,0.0472713691905578,0.116412268640164,0.0699253405050136,-0.0662078808946236,-0.0149066260723027,"FUCA1"
"chr14",104583740,104584573,834,"*",6,0.168886119524178,0.0730749269508573,0.108293223110482,0.0794718898299145,-0.0353233588248618,-0.020359963176608,"MIR203"
"chr7",1325757,1325993,237,"*",3,0.168886119524178,0.0635958344423026,0.104535059012148,0.0731629546652567,-0.0355650043272808,-0.00166484638401156,NA
"chr10",49608557,49608952,396,"*",2,0.168886119524178,0.0792755892222762,0.103899300345957,0.0777071092273493,0.0136697100541088,0.00496404978133112,"MAPK8"
